,reviewer_name,review_date,review,mojo_name,rt_name
432,Christian B,"May 27, 2021","It was difficult for me to rate this one on par with nearly every other (except 3). Once again, director whatshisface doesn't get the best performance out of the actors, but the culmination of all the story lines, the emotional impact of watching these characters face the end, good or bad, hit me so hard. The weight of the series as a whole hit me at once, leaving me an emotional wreck. It is an end to a series that was more impactful to my childhood than any other, and it sized up to the task at hand.",Harry Potter and the Deathly Hallows: Part 2,Harry Potter and the Deathly Hallows: Part 2 - Movie Reviews
433,kseka k,"May 23, 2021","Harry Potter is a series of films about the fight against evil wizards, released since 2001 and based on the books of the English writer J. K. Rowling. The film consists of 10 parts in the fantasy genre, which received 8 nominations in the award. The plot with each part is both exciting and terrifying. On his 11th birthday, Harry learns of his magical powers. He and his friends are destined to fight against evil wizards. In each part of the film, new acquaintances and adventures are added, taking place in the magical school of Hogwarts. The acting is amazing, spectacular and brilliant. The film's biggest stars are Daniel Radcliffe, Rupert Grint and Emma Watson. As for the special effects, they are absolutely incredible. All in all, Harry Potter is one of the best movies I've seen in a long time. It is the most outstanding film in the history of cinema. You shouldn't miss it!",Harry Potter and the Deathly Hallows: Part 2,Harry Potter and the Deathly Hallows: Part 2 - Movie Reviews
434,Kerry W,"May 19, 2021",Rating: 8/10. 82/100,Harry Potter and the Deathly Hallows: Part 2,Harry Potter and the Deathly Hallows: Part 2 - Movie Reviews
435,Xiebe S,"May 18, 2021",The conclusion of the Harry Potter saga is one of the greatest finales of all existing movie franchises.,Harry Potter and the Deathly Hallows: Part 2,Harry Potter and the Deathly Hallows: Part 2 - Movie Reviews
436,Ethan D,"May 12, 2021","A great follow up for Deathly Hallows Part 1. The battle scenes were beautifully done, it has the greatest plot twist ever, and a great way to bring the franchise to an end!!!!",Harry Potter and the Deathly Hallows: Part 2,Harry Potter and the Deathly Hallows: Part 2 - Movie Reviews
437,Falcon E,"May 06, 2021","An excellent conclusion to the Harry Potter book to movie series. Top notch CGI in special effects for the movie. The one 1/2 down-grade I gave it was actually due to the final duel scene with Harry & Voldemort, right after Neville Longbottom kills Voldemort's snake, Nagini, with the Sword of Griffindor. The simple cracking of Voldemort's face and then scattering away in the wind in tiny pieces was a complete slap in the face to audiences that deserved a MUCH more intense demise after following this movie series for 10 years. Lets face it, if we started our kids on the first movie at age six, they would have been sixteen when the last installment was released. I'm fairly confident they could have handled a more severe send-off to one of the screen's most hated characters. Did anyone in the theater you attended applaud loudly and yell vocally when Voldemort was defeated. Our's was packed and not a peep from anyone when he was killed by Harry. There you have it. It would have brought the ending to OUTSTANDING, IMHO.",Harry Potter and the Deathly Hallows: Part 2,Harry Potter and the Deathly Hallows: Part 2 - Movie Reviews
438,Andrea C,"Apr 25, 2021","Arriva finalmente lo scontro finale, la battaglia tra bene e male si svolge nel luogo in cui quasi tutti gli eventi della serie si sono svolti, riassumendo alla perfezione tutta la saga. Purtroppo la battaglia è troppo rapida per potersela godere a pieno, incentrata totalmente sui personaggi principali, lasciando pochissimi secondi a tutti i comprimari. Memorabili i due minuti di riassunto concessi al personaggio di Severus Piton, commoventi e potenti come pochi. Finale all'altezza di una saga cinematografica che segnerà la storia della cinematografia per la lungimiranza ed il coraggio con cui è stata intrapresa e portata alla conclusione.",Harry Potter and the Deathly Hallows: Part 2,Harry Potter and the Deathly Hallows: Part 2 - Movie Reviews
439,Marian R,"Apr 16, 2021","Come onnnn this has to be the worst HP movie, or one of the two worst movies of HP.",Harry Potter and the Deathly Hallows: Part 2,Harry Potter and the Deathly Hallows: Part 2 - Movie Reviews
440,Cinematic W,"Apr 14, 2021","Amazing .. Goosebumps. Best of all the harry potter movies. A great Thrill ride. Every thing was all setup in all its last installments, This movie delivers a great mixture of thrill, adventure, comedy, emotions, action.. and a great faceoff between death lord and Harry potter ... It Ends and It Ends well .. WOW",Harry Potter and the Deathly Hallows: Part 2,Harry Potter and the Deathly Hallows: Part 2 - Movie Reviews
441,Thomas G,"Apr 11, 2021",spoiler: the hallows are voldemorts children,Harry Potter and the Deathly Hallows: Part 2,Harry Potter and the Deathly Hallows: Part 2 - Movie Reviews
442,Jordan M,"Apr 11, 2021","I don't have much to say here that hasn't already been said. This movie hardly competes with any other because of its circumstances where the somewhat flawed buildup was all shoved into a different movie entirely, leaving this one with the sole task of delivering a lengthy fan-service climax to the entire franchise with a practically unlimited budget and plenty of characters whose arcs were 95% finished. The plot revelations were the best part of the movie, followed by the special effects, then the acting prowess displayed by the leads (especially Fiennes and Bonham Carter in this one), then the dramatic and memorable film score. The most touching scene of the movie and perhaps the entire series for me was Hermione offering to go into the woods with Harry - it came off incredibly altruistic and human, hitting me right in the feels unexpectedly in a way that Snape's memories did not. There were some things I would've preferred to see happen with the characters than what did, though that's mainly a very minor gripe with the source material. This was extremely successful as an ending to the series and deserves its spot as the highest-rated movie in it, even if that's mostly for getting to adapt only the exciting parts of one of the novels. Kudos!",Harry Potter and the Deathly Hallows: Part 2,Harry Potter and the Deathly Hallows: Part 2 - Movie Reviews
443,Justin M,"Apr 06, 2021",This movie ended the Harry Potter series on a terrible note. I can't believe this shameful. And after the success of the earlier films too!,Harry Potter and the Deathly Hallows: Part 2,Harry Potter and the Deathly Hallows: Part 2 - Movie Reviews
444,Abdullah A,"Mar 23, 2021","Here we are at the end of arguably the best YA series of novels adapted to film of all time. If the previous three film (Order of Phoenix, Half-Blood Prince, and Deathly Hallows part 1) if these films were the resistance underground films, this one is the out and out war film with wall to wall action, separated by a few tender quieter moments in between. In the last stand battle of Hogwarts everybody showed their bravery. Dame Maggie Smith's Prof. Mcgonagall got a moment to show how badass she is taking over Hogwarts, and Neville Longbottom was one of the most courageous young wizards, standing up for the Dark Lord himself. He was so brave he earned the right to wield the Sward of Gryffindor and truly save the day. That said, the true sacrifice came from Snape, the most misunderstood hero of the story. He gave up his entire life and managed to live as an outcast for years just to protect Harry and fool the Dark Lord, he managed to have a final moment with Harry which just made me very emotional. The final showdown between Harry and Voldemort was short and sweet. The Dark Lord's hubris lead to his downfall after our heros managed to take him down piece by piece working together, and utilizing the Deathly Hallows for good not for personal gains. The film then was bookended with a happy scene at the train to Hogwarts 16 years later, with the new generation of wizards starting their first year at the school. It is a lovely scene that mirrors the one from the first film, and I could not think of a better ending.",Harry Potter and the Deathly Hallows: Part 2,Harry Potter and the Deathly Hallows: Part 2 - Movie Reviews
