,reviewer_name,review_date,review,mojo_name,rt_name
3164,Daniel F,"Jan 31, 2021",I find this movie extremely overrated with it being boring up until the last 30mins when their hunting down Credence. also this film came out the same year as Dr Strange and the magic created in it is terrible compared to doctor strange.,Fantastic Beasts and Where to Find Them,Fantastic Beasts and Where to Find Them - Movie Reviews
3165,Breno G,"Jan 25, 2021","Special Effects: 1,0/Sound Effects: 1,0/Acting: 1,0/Story: 1,5",Fantastic Beasts and Where to Find Them,Fantastic Beasts and Where to Find Them - Movie Reviews
3166,Vanessa B,"Jan 24, 2021",I loved Johnny Depp's cameo,Fantastic Beasts and Where to Find Them,Fantastic Beasts and Where to Find Them - Movie Reviews
3167,Tere H,"Jan 07, 2021",Sin duda de las mejores películas del mundo y Deep se lleva una gran parte de ello con su pequeña aparición,Fantastic Beasts and Where to Find Them,Fantastic Beasts and Where to Find Them - Movie Reviews
3168,Mat T,"Dec 30, 2020","Un buon film che espande il mondo magico dignitosamente, e che affronta delle tematiche molto oscure, con dei nuovi personaggi interessanti e diversi dai personaggi principali originali, ma sotto certi punti di vista li ricordano comunque, in parte. Anche il ritmo è molto gradevole, intrattiene a sufficienza e ci permette di esplorare di più il mondo magico, le sue creature ed altri luoghi (il film è ambientato stavolta in America, New York), in tempi diversi rispetto alla saga originale. Un buon esordio, pur non essendo comunque un capolavoro.",Fantastic Beasts and Where to Find Them,Fantastic Beasts and Where to Find Them - Movie Reviews
3169,Mike M,"Dec 10, 2020","A bit over the top, but still worth a watch",Fantastic Beasts and Where to Find Them,Fantastic Beasts and Where to Find Them - Movie Reviews
3170,tmh j,"Dec 07, 2020",SO GOOOOD. Feel like you're in the wizarding world with Newt's creatures 🥺. Must watch!,Fantastic Beasts and Where to Find Them,Fantastic Beasts and Where to Find Them - Movie Reviews
3171,J H,"Nov 25, 2020",Really enjoyed it. For any Harry Potter Fan this brings the magic back and that is honestly all most people asked for. Also: Excellent casting!,Fantastic Beasts and Where to Find Them,Fantastic Beasts and Where to Find Them - Movie Reviews
3172,Rich S,"Nov 23, 2020","What I love most and what is executed the best in all of this wizardy and magical beasts both big and small ... is the love story. It is a beautiful and amazing love story and it didn't need to hit us over the head to make us see it. But when the love story is the best thing about a fantasy action movie, then maybe we've got to work on the fantasy action part.",Fantastic Beasts and Where to Find Them,Fantastic Beasts and Where to Find Them - Movie Reviews
3173,"Nov 20, 2020","The most fantastic thing about this movie is that I understood the plot, otherwise, it’s visuals are blander than the characters, who go underdeveloped.",FLAG THIS REVIEW,Fantastic Beasts and Where to Find Them,Fantastic Beasts and Where to Find Them - Movie Reviews
3174,James K,"Nov 14, 2020",A delightful romp into the American magical world and a time well-before Harry Potter.,Fantastic Beasts and Where to Find Them,Fantastic Beasts and Where to Find Them - Movie Reviews
3175,Jake S,"Nov 11, 2020","For a spin off movie, this was amazing. I really enjoyed it and I would say it's one of my favorites from the whole Harry Potter universe. The special effects and action sequences look awesome.",Fantastic Beasts and Where to Find Them,Fantastic Beasts and Where to Find Them - Movie Reviews
3176,Tsahi K,"Nov 07, 2020","Don't lie to yourself, you watched it just because you missed Harry. me too. so is the production while watching this dumb movie",Fantastic Beasts and Where to Find Them,Fantastic Beasts and Where to Find Them - Movie Reviews
3177,Alex H,"Nov 01, 2020","A way better than expected spin-off series to Harry Potter and a breath of fresh air full of rich, densely populated characters. It has wit, charm, thrills and above all heart. Fantastic Beasts and Where To Find Them deepens the methology of the extending greater wizarding world.",Fantastic Beasts and Where to Find Them,Fantastic Beasts and Where to Find Them - Movie Reviews
3178,Saza R,"Oct 26, 2020",rare character i love it,Fantastic Beasts and Where to Find Them,Fantastic Beasts and Where to Find Them - Movie Reviews
3179,Eat M,"Oct 25, 2020","It's not even worth my time to discuss everything that's wrong about this movie. Captures none of the charm of the Harry Potter series, and relies on cheap and predictable plot twists and visuals. Action-heavy and without any sort of protagonist or antagonist depth, Fantastic Beasts and Where to Find Them has but two saving graces: a cute beast named Niffler, and the catchy title of the movie. The setting of this movie is America, and heed the warning; this is not a surface level change by any means. Expect a movie with similar feel to a Marvel film. Harry Potter fans beware.",Fantastic Beasts and Where to Find Them,Fantastic Beasts and Where to Find Them - Movie Reviews
3180,Joseph S,"Nov 19, 2021",Best movie I've ever seen. Almost made me regret wiping out 20 million of my own people.,Shrek the Third,Shrek the Third - Movie Reviews
3181,Lizzy S,"Nov 16, 2021","Here's the thing you need to know about Shrek the Third. It's got my main man J.T. aka Justin Timberlake, aka the smoothest white man alive. I refuse to sit idly by and allow this movie to be slandered like some sort of commoner garbage because the facts are simple: Shrek the Third is a work of cinematic heights. If you can't see that I suggest you go to the eye doctor and check yourself out. :)",Shrek the Third,Shrek the Third - Movie Reviews
3182,Pedro G,"Oct 26, 2021","Normalita, la peor de la saga y la mas olvidable, aunque tampoco me parece malísima. Incluso aunque esta es mi menos favorita de la franquicia, sigue siendo agradable para mí. Me gusta todo lo que pasa, pero esta película no se siente tan fresca como las dos primeras entregas. Esta trata sobre el Príncipe encantador que quiere venganza por lo ocurrido anteriormente, lo cual me gustaba al inicio como una motivación para el villano pero solo lo convirtieron en un tonto en vez de un villano serio e intimidante. Los personajes que nos presentan son mas de lo mismo, que no buscan trabajarlos en su tonalidad y que buscan rellenar la trama con algunos chistes malos e innecesarios; aunque hay chistes muy buenos en la película. Se le puede destacar la animación y lo entretenida que puede ser. La música esta vez no es tan buena como las de las anteriores películas y hasta sentí un intento de copiar la misma formula que antes pero mal hecha. Los nuevos personajes no me gustaron para nada y tuvieron escenas innecesarias. Sacaron el protagonismo de las otras películas que tenía Fiona y eso no me gustó nada. Por ultimo, el final con el discurso de Arturo deja mucho que desear y parece sacado de la nada para darle un final abrupto al conflicto. En conclusión una mala secuela, siendo la peor de la franquicia, aunque tiene momentos muy divertidos y entretenidos que no igualan a las anteriores y por eso no es tan recordada. Sin embargo, la recomiendo.",Shrek the Third,Shrek the Third - Movie Reviews
3183,Joey V,"Oct 06, 2021",This movie is a slight step down from shrek 2 but still hilarious and entertaining mike Myers and Eddie Murphy give great performances as always. There is a bit more action with prince charming and his army of fairy tale villains taking over not the best shrek installment but much better than shrek forever after,Shrek the Third,Shrek the Third - Movie Reviews
3184,CataliNa Z,"Sep 15, 2021","NO SE COMPARA A LA 1 Y 2 PERO IGUAL, ME CHUPA UN HUEVO LO QUE OINEN LOS DEMAS YO BANCO A SHUEK 3",Shrek the Third,Shrek the Third - Movie Reviews
3185,Ali A,"Sep 02, 2021","Again, Shrek is enjoyable. 8/10",Shrek the Third,Shrek the Third - Movie Reviews
3186,"Aug 19, 2021",The jokes and story in this Shrek installment needs to be kept in the swamp.,FLAG THIS REVIEW,Shrek the Third,Shrek the Third - Movie Reviews
3187,Robert P,"Jul 27, 2021","While not as good as the first two, I still think it was pretty funny. Thanks Dreamworks for the third installment!",Shrek the Third,Shrek the Third - Movie Reviews
3188,Puroo R,"Jul 11, 2021","Shrek the Third was the first Shrek movie I learnt of. I always used to see the Shrek franchise as something of a fairy tale, one that I can't possibly like. There were many reasons why - Shrek looked ugly, the animation wasn't exactly what I'd call 'gorgeous', and the little me couldn't tolerate seeing a princess beat up soldiers (I know, it happens in Shrek 2 and Shrek the Third but I couldn't tell the difference). So I finally watched it, just to see what all happens in it and why exactly does everyone meme it so much. I liked the first two so much that I decided to watch this movie too, and it was... meh. Shrek the Third started off really well. But the problem with this movie is that, well, it created an expectation too high. The first five minutes were actually very good, with Prince Charming grieving over his mother's death and everyone mocking him. But immediately afterwards it changed to the bad guys deciding to hate him for being bad. This didn't make sense, because that's literally what bad guys do. And then the bad guys unite to wreak havoc and... Remove a stamp? It looked like a joke that could have been in any other movie. Speaking of jokes that could have been in literally any other movie, there are plenty that happen over here. The king dying and then coming back to life before dying properly, Shrek throwing a champagne bottle at a ship making it sink, Puss explaining how babies are made, Shrek and Donkey threatening the librarian (I still remember seeing that scene in the trailer as a kid), Puss and Donkey not being restored to their original bodies completely in the end and of course, the entire plot of Arthur being a loser. But of course this movie isn't absolutely terrible. I really liked the speeches that Arthur gave; once at the campfire when he and Shrek talked about their lives and once in the end where they defeat Prince Charming. The part where Puss tries to look cute when he's in Donkey's body and the soldiers get disgusted was also hilarious. I also enjoyed the part where all the princesses come together to storm the castle. I hated that scene as a kid but now I find it funny. Shrek the Third is the only 3rd movie of a franchise that I have ever realised wasn't as good as the previous ones. I watched Spider-Man 3, Star Wars: Episode VI, Despicable Me 3 and even played Batman: Arkham Origins, and I really liked them all as much as I liked the other two. It doesn't have quite the charm that the first two movies, for that matter all the other three movies have. It's a pity that I really wanted to like this movie, but it seems too mediocre. Although I won't mind watching this again.",Shrek the Third,Shrek the Third - Movie Reviews
3189,Kiefer W,"Jul 10, 2021",A cinematic disaster (hey I said the words) that doesn't belong in this franchise,Shrek the Third,Shrek the Third - Movie Reviews
3190,Matthew C,"Jun 29, 2021","While it has one or two funny jokes, this movie sucks big time. It's very disappointing to the viewer. The bad guy that comes from the 2nd movie isn't good enough. The pregnancy of the wife is barely looked after. This movie is a mess. In my opinion, it's best to be avoided by you and everyone else you know because it's not worth viewing.",Shrek the Third,Shrek the Third - Movie Reviews
3191,Andy R,"Jun 09, 2021",This movie adaptation is not worthy to have a god as main-character.,Shrek the Third,Shrek the Third - Movie Reviews
3192,"Jun 07, 2021",It's a worst film in the franchise.,FLAG THIS REVIEW,Shrek the Third,Shrek the Third - Movie Reviews
3193,Joel N,"May 30, 2021",La historia no es buena pero tan mala No nos mostró como Shrek aprendió a tener hijos no es malo solo nos mostró lo del rey,Shrek the Third,Shrek the Third - Movie Reviews
3194,Lucas S,"May 11, 2021",I really enjoyed this movie. Maybe its just the nostalgia but I think this movie is way better than most people on here are rating it. I strongly suggest you watch it yourself and come up with your own opinion.,Shrek the Third,Shrek the Third - Movie Reviews
3195,Paul B,"May 06, 2021",Shrek 3. Almost as good as Shrek 4. 15/5.,Shrek the Third,Shrek the Third - Movie Reviews
3196,Nadja K,"Apr 28, 2021","As for the DreamWorks fails, to me, nothing comes close to Monsters vs Aliens, but this is a piece of utter crap.",Shrek the Third,Shrek the Third - Movie Reviews
3197,Rich S,"Apr 07, 2021","""Shrek the Third ... The Curse of the Downward Spiral.""",Shrek the Third,Shrek the Third - Movie Reviews
3198,Adrian J,"Apr 05, 2021","While this movie was successful at the Box Office, but Shrek The Third has some of it's lazy writing, unfunny jokes, and bland characters that have make this third Shrek film a disappointing sequel. Not only that but it's missing the heart, charm, and wit of the two Previous Shrek Films and that have made Shrek and Shrek 2 a instant classic. It also feels like this Third Shrek film doesn't feel like it came off of the Shrek book based on William Steig.",Shrek the Third,Shrek the Third - Movie Reviews
3199,sara m,"Apr 02, 2021",I ABSOLUTELY loved this movie!!!!! It was so inspiring and it was such a great film to see with the WHOLE family. I would DEFINETILY reccomed this film for anyone at any age.I made me so inspired and made me want to go find Prince Arthur myself!!! I would marry shrek.,Shrek the Third,Shrek the Third - Movie Reviews
3200,Daniel F,"Mar 16, 2021",I don't hate this as much as some people and think it's better than the next one but still not as good as the first 2.,Shrek the Third,Shrek the Third - Movie Reviews
3201,Italian G,"Mar 13, 2021","This review contains spoilers. According to many Shrek the Third represents the lowest point of the franchise. And they are right. I'm not saying this is a bad movie. It is simply meh. The continuation of the story is perhaps a bit too banal, but in full swing with a familiar continuation. The animations are very good, but nothing comparable to the latest films. The known characters undergo practically no evolution, both Shrek and the others, but donkey always remains the nicest, even if honestly it is less than the other films. the king's death scene is perhaps the most hateful scene in the franchise that wasn't funny at all but just pissed you off. The parody continues, even if it is less intense than the previous ones 2. I don't have much more to say: Arthur is a decent character, Prince Charming doesn't suck as a villain, but he's not on par with his mother and the story is pretty predictable in many places. It seems as if this film is only cheaper than the previous ones by not giving anything really innovative. But it's not bad. it is watchable.",Shrek the Third,Shrek the Third - Movie Reviews
3202,Jackson H,"Feb 27, 2021",Eh. This wasn't a great movie. It simply wasn't a great idea. I think it could've been better but it wasn't just a good idea.,Shrek the Third,Shrek the Third - Movie Reviews
3203,Andrew A,"Feb 27, 2021",I'm a fan of the first 2 movies but this one just offers nothing to the franchise. An obvious cash grab.,Shrek the Third,Shrek the Third - Movie Reviews
3204,?uro P,"Feb 24, 2021","Absolutely abysmal. It ruined the Shrek franchise in its entirety with lazy attempts of humor, a bad soundtrack, stupid and completely unnecessary new characters, recycled and embarrassing villain, and the worst resolution possible. Barely anything happened in this movie, it doesn't affect the franchise at all. You can easily skip this one without noticing any changes.",Shrek the Third,Shrek the Third - Movie Reviews
3205,Joseph S,"Feb 10, 2021",Even tho Shrek The Third is my least fav in the Shrek entre it is still enjoyable for me I like everything going on but this movie does not feel as fresh as the first two installments Shrek the Third is about Prince Charming wants revenge pretty much and he got everything taken away from him like I said this was a solid entry into the series I don't mind it too much it is weak than the first two installments it felt fresh in those movies and all the characters are great the score and music match those movies this does not really do that which is a downgrade I like arurther and all that So I believe that this is a solid entry to the series so I give Shrek The Third a B-,Shrek the Third,Shrek the Third - Movie Reviews
3206,Miller M,"Feb 09, 2021","This is kind of underrated. In my book, there is no such thing as an unnecessary sequel unless it is a bad movie and this one is not!",Shrek the Third,Shrek the Third - Movie Reviews
3207,Emanuel O,"Jan 30, 2021",Why this exist? Nice story bruh,Shrek the Third,Shrek the Third - Movie Reviews
3208,Jerod S,"Jan 23, 2021",Not the best of the Shrek series because it lacks the adult humor and references of the others.,Shrek the Third,Shrek the Third - Movie Reviews
3209,Ethan D,"Jan 09, 2021","This is pretty bad. The jokes weren't funny, the story was unoriginal, and it was really unnecessary.",Shrek the Third,Shrek the Third - Movie Reviews
3210,Diana A,"Jan 08, 2021","42% are you kidding me? this movie is fantastic!! it has the essence of the first 2 movies, same quirks and charm, music choice is unique as always, animation and story live up to the expectations, at least mine. 10/10",Shrek the Third,Shrek the Third - Movie Reviews
3211,William M,"Jan 05, 2021","It's not a good movie and definitely not a good Shrek movie. The story is dumb and Shrek is barely a character in it. He learns nothing, unlike the other 3 movies. Charming is not a convincing villain and the princesses... are just there. The movie isn't funny either. Oh and that idiot Arthur character... What the hell is that?",Shrek the Third,Shrek the Third - Movie Reviews
3212,Maxi M,"Jan 04, 2021",creo que Shrek 3 es la peor de todas es muy olvidable eso si los chistes son muy buenos pero la trama esta muy forzada no me gusta nada de la historia que ay que buscar al nuevo rey de muy muy lejano no la verdad es malísima la película si da flojera verla,Shrek the Third,Shrek the Third - Movie Reviews
3213,Denny&x27s E,"Dec 22, 2020",Shrek the third is sin and that's all it is,Shrek the Third,Shrek the Third - Movie Reviews
3214,Eli C,"Dec 20, 2020",An unfortunate nosedive in quality from a wonderful franchise. The onion's layers have all been peeled with this royal pain of a film.,Shrek the Third,Shrek the Third - Movie Reviews
3215,Natalia S,"Dec 18, 2020","It's the worst shrek movie hands down, it's so boring it drags the whole franchise down as a whole.",Shrek the Third,Shrek the Third - Movie Reviews
3216,Joe J,"Nov 20, 2020","There are some funny scenes but, most of it was boring. This movie doesn't make any sense. Shrek the third wasn't the best as the previous movie but, they tried to make it good. It's just good and bad. I have no comment about this one.",Shrek the Third,Shrek the Third - Movie Reviews
3217,Isaac M,"Nov 18, 2020","Shrek 3 is a mixed result that does bring some laughs but not enough storyline to make this a good sequel to the first two Shrek movies. I do love the animation, the performances from Mike Myers and Eddie Murphy, and some of the humor. However, the story and the characters, especially Prince Charming are average to lame. Overall, Shrek 3 became a king but went to the swamp with a meh face.",Shrek the Third,Shrek the Third - Movie Reviews
3218,Alfredo K,"Nov 18, 2020","Who would say that this movie, no matter how criticized it is, is good, although the characters and the story are weak, it contains good gags, songs that ... even if they are not memorable are good and mix the plot of the kingdom, the princesses and the search The new king does not seem like cliches, rather, they are poorly executed, for me, this is much better than the fourth installment, since if they put reference things, a film that, although for most it is from the pile, is worth it see it, plus the Latin Spanish version",Shrek the Third,Shrek the Third - Movie Reviews
3219,Avery M,"Nov 18, 2020","An unnecessary movie that not even a fourth grader could sit through. This movie falls flat to its competing first and second as the bar was raised higher and higher. Outside of the princess scene where one girl screams Immigrant Song by Led Zeppelin, this movie was not needed. Sorry, Shrek.",Shrek the Third,Shrek the Third - Movie Reviews
3220,error,error,no reviews found,Coco,Coco - Movie Reviews
3221,error,error,no reviews found,Coco,Coco - Movie Reviews
3222,error,error,no reviews found,Coco,Coco - Movie Reviews
3223,error,error,no reviews found,Coco,Coco - Movie Reviews
3224,Jonathan D,"Nov 16, 2021","The sequel is a little bit of a step down to its predecessor but, the predecessor set the bar so high that even a step down is still a really solid and entertaining film. I still love that they are trying to do more with the characterization of these kids. The fact that they are adding depth to them or trying to add depth is much appreciated. They are trying to establish that these movies have more to say. However, they didn't fully execute on that. I do continue to love the acting in this franchise. I hope to continue see another one because these movies are fun to watch.",Jumanji: The Next Level,Jumanji: The Next Level - Movie Reviews
3225,David C,"Nov 15, 2021","Yeah, not a patch on the first instalment",Jumanji: The Next Level,Jumanji: The Next Level - Movie Reviews
3226,Sarah A,"Nov 13, 2021","A good watch. Something effortlessly enjoyable for al.the family to enjoy. I did prefer the welcome to the jungle previous film as had more in the way of storyline, but this make for good decent weekend film nights.",Jumanji: The Next Level,Jumanji: The Next Level - Movie Reviews
3227,Roonagh,Verified,"Nov 07, 2021",Jumanji: The Next Level,Jumanji: The Next Level - Movie Reviews
3228,Calum W,"Nov 04, 2021","It was a good watch, very similar to the first with a slightly weaker plot however.",Jumanji: The Next Level,Jumanji: The Next Level - Movie Reviews
3229,Thomas M,"Oct 30, 2021",A nice distraction. Fun.,Jumanji: The Next Level,Jumanji: The Next Level - Movie Reviews
3230,Indian c,"Oct 24, 2021",Jumanji: The Next Level is hilarious - and not much else. Final Rating: 62/100,Jumanji: The Next Level,Jumanji: The Next Level - Movie Reviews
3231,Mr F,"Oct 07, 2021","Starting with the most important thing about a comedy based movie: this film is endlessly hilarious and even when one joke doesn't work you know there are at least five coming up that will and that when they do work, they REALLY work. This, and the similar ways the premise is used, makes this film very similar to its predecessor but it's not quite as good in a few ways: the characters aren't boring but aren't as fleshed out in some ways, the beginning doesn't set things up badly but it's pretty obvious what will happen and it's a little less funny. Despite this, the movie is still really entertaining through it's fast paced but still mcguffin based plot and really well done performances from everyone involved. On top of this, the movie looks really cool and realistic which adds to the tension it builds, which it does really well especially in the Baboon scene. Although it definitely trys to expand the universe in which it takes place, it definitely could have used some different ideas and a MUCH better villain which is weird because this was my biggest problem with the first one. It builds to a well deserved if not a little long conclusion that left me genuinely happy about the sequel that will hopefully come in a couple of years (with covid you never can tell). What a hilarious fantasy that lives up to the previous' reputation.",Jumanji: The Next Level,Jumanji: The Next Level - Movie Reviews
3232,Stephy S,"Sep 22, 2021","A minor improvement upon its predecessor, Jumanji: The Next Level is still good fun but almost an exact carbon copy of its forerunner, that's both its biggest strength and weakness. The cast this time around is even better, returning actors deliver even better performances and the newcomers blend in without any issue. The chemistry they share has gotten even better and it's still a delight to watch! The special effects haven't changed much, they're still phenomenal but not any better than its precursor, mainly the intricate designs for the fictive creatures and the expansive landscapes were pleasing to look at. The pacing, however, is just as awful as the original, it still tries to pull off that videogame level style but hasn't improved in the slightest compared to the original, it's still just as clunky and makes some scenes unbearable to sit through. The life system they introduced before is back and this time they've improved upon it but it's still flawed. The twist of making them swap the number of lives is a unique idea but there's still no form of tension and they again get rid of those lives by killing them off for comedic purposes. The action sequences on the other hand are probably the best part of this movie, especially the bridge escape scene! They're hysterical and chaotic but not to the point where it's unclear what's going on all while making use of each character's unique attributes in a fun and quirky way. The soundtrack was just as much of a banger as before, Guns N' Roses is back and even more fun this time around and the orchestrated themes are even more exhilarating and hype! All in all, Jumanji: The Next Level is a solid thrill a minute blockbuster with enough to leave you satisfied.",Jumanji: The Next Level,Jumanji: The Next Level - Movie Reviews
3233,Pedro G,"Sep 20, 2021","Es una buena película, para pasar el rato viendo algo divertido y entretenido. La historia esta buena y las actuaciones son muy buenas. Mantiene toda la esencia de la primera y me siguió haciendo reír en diferentes ocasiones. Su mejor parte es el tercer acto y el final es muy bueno ya que parece que la tercera parte, si es que hay, va a ser como la original en cuanto a la historia. La recomiendo.",Jumanji: The Next Level,Jumanji: The Next Level - Movie Reviews
3234,JAKEJACOBJORDANJAKE B,"Sep 16, 2021",👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍🌟🌟🌟🌟🌟,Jumanji: The Next Level,Jumanji: The Next Level - Movie Reviews
3235,Pancho G,"Sep 14, 2021","It's not the next level, it's the lowest one. I would recommend ""Zathura"" instead. 1/10",Jumanji: The Next Level,Jumanji: The Next Level - Movie Reviews
3236,Gabriel G,"Sep 02, 2021","O roteiro é incrível, Mais dentro do filme algumas coisas deixam a desejar, Pois o diretor poderia colocar mais rigidez e fazer os atores atuarem melhor, Porque assim pareceria mais real, sem falar das animações que seriam mais reais se investissem mais no filme... Mais o trabalho gráfico é bem interessante por ter cenários que combinam com as roupas e a maquiagem dos personagens... A dublagem é aquele negócio genérico do Brasileiro kkk amei...",Jumanji: The Next Level,Jumanji: The Next Level - Movie Reviews
3237,Bo K,"Aug 30, 2021","This movie doesn't hide or try to be anything else from what we were expecting. From the get go, you know the movie is not going to take itself overly serious. This benefits it immensely and allows for a lot of fun to be had.",Jumanji: The Next Level,Jumanji: The Next Level - Movie Reviews
3238,Andrzej W,"Aug 20, 2021",Not particularly different from the first movie but it brings enough changes to make it enjoyable and the whole idea of being in video game where everything can happen is enough to make it worthwhile watch.,Jumanji: The Next Level,Jumanji: The Next Level - Movie Reviews
3239,Yash,Verified,"Aug 18, 2021",Jumanji: The Next Level,Jumanji: The Next Level - Movie Reviews
3240,Mathieu J,"Aug 17, 2021",Similar as the first one but way more predictable.,Jumanji: The Next Level,Jumanji: The Next Level - Movie Reviews
3241,Corey B,"Aug 15, 2021",A finale to the franchise that possibly could've ruined it.,Jumanji: The Next Level,Jumanji: The Next Level - Movie Reviews
3242,JKGamer76 B,"Aug 06, 2021","If you liked Jumanji: Welcome to the Jungle, you'll probably like this one, and vice versa. I laughed in several parts, with many faithful representations of video games that yield a fun movie full of new elements.",Jumanji: The Next Level,Jumanji: The Next Level - Movie Reviews
3243,Stella,Verified,"Aug 05, 2021",Jumanji: The Next Level,Jumanji: The Next Level - Movie Reviews
3244,Stephen J,"Aug 05, 2021","4 to maybe 4 and a half. This entry is filled sort of with cool suprises and great adventure. It has some neat visuals and has a good group of villians. It can be a little scary, more like edge of your seat at certain times. But yeah the animals in it that are obstacles in the game in the film can be scary by how fast they run towards the characters. I really like the post credits..... It gets interesting there so watch that too. It is a fun enough time.",Jumanji: The Next Level,Jumanji: The Next Level - Movie Reviews
3245,"Aug 03, 2021",Just wasn’t as fun as the original..although the cast is still game,FLAG THIS REVIEW,Jumanji: The Next Level,Jumanji: The Next Level - Movie Reviews
3246,Aleena U,"Jul 25, 2021","Pretty good movie to pass the time, nothing will ever be as good as the original Jumanji but this still was a great film on its own and the actors did a great job.",Jumanji: The Next Level,Jumanji: The Next Level - Movie Reviews
3247,Michael P,"Jul 24, 2021",Not nearly as entertaining as the 1st one.,Jumanji: The Next Level,Jumanji: The Next Level - Movie Reviews
3248,michael l,"Jul 16, 2021","Not as entertaining as the first, but still fantastic, worth the price of admission.",Jumanji: The Next Level,Jumanji: The Next Level - Movie Reviews
3249,Kevin,Verified,"Jul 01, 2021",Jumanji: The Next Level,Jumanji: The Next Level - Movie Reviews
3250,Francisco L,"Jun 30, 2021","Not as good as the first one, Jumanji: The Next Level lacks of originality and pertinence, turning to be a pure blockbuster. The cast is charismatic and the plot has few good action scenes. The funny jokes exist but are rare.",Jumanji: The Next Level,Jumanji: The Next Level - Movie Reviews
3251,huyqiwd s,"Jun 24, 2021",the exact same thing as the last movie it's obvious it is a cash grab.,Jumanji: The Next Level,Jumanji: The Next Level - Movie Reviews
3252,Sloth 2,"Jun 21, 2021","Most people wouldn't have expected a movie like this to be good, but it shines in every way with some great humour - I would definitely see it if I were you",Jumanji: The Next Level,Jumanji: The Next Level - Movie Reviews
3253,"Diego, Martn","Jun 18, 2021","bueno creo que esta parte esta demas,igual se gana el 6/10",Jumanji: The Next Level,Jumanji: The Next Level - Movie Reviews
3254,Zach P,"Jun 03, 2021","Surprisingly good continuation of the last movie. Didn't expect to see a sequel but as always, The Rock delivers an incredible performance.",Jumanji: The Next Level,Jumanji: The Next Level - Movie Reviews
3255,Birithivy Y,"May 16, 2021","Jumanji The Next Level - 7.5/10. Jumanji Welcome To The Jungle was one of the best surprises in 2017. The ability to connect with the original Jumanji, while also introducing a new audience to the world of Jumanji through a video game platform was interesting. Next Level returns to the same formula as Welcome to the Jungle, which kind of makes the film lose the charm and unexpected fun that came with the previous film. Next Level delivers on performances again, with Kevin Hart's character mimicking Danny Glover being a huge highlight. The action sequences are fun, but they seem repetitive, as we already had seen these character go through peril before, even with the avatar switched shenanigans making it funny. It's pretty nice to see Karen Gillan and Jack Black being in more of the forefront for the majority of the film, as it helps provide both performers more scope to showcase their comedic talents. As for the film itself, it's still a fun ride with a lot of great jokes, but it's just missing something. It seems like the movie was made as more of a bridge for the sequel (which looks like it will go back to the basics and familiarity for some of the older fans of the series). All in all, Next Level is still a great movie, and definitely a fun film for the whole family!",Jumanji: The Next Level,Jumanji: The Next Level - Movie Reviews
3256,Greg S,"May 12, 2021","A brilliant continuation of a franchise that keeps the heart alive of the fun, adventure, and action as the team is back for another level of Jumanji. Being a sequel doesn't mean it's bad it's a lot bigger than Welcome to the Jungle.",Jumanji: The Next Level,Jumanji: The Next Level - Movie Reviews
3257,Juan Manuel L,"May 08, 2021",Esta pelicula retiene los componentes de la primera,Jumanji: The Next Level,Jumanji: The Next Level - Movie Reviews
3258,Jimbop,"Apr 27, 2021","As remakes/sequels go, this one is a success !",Jumanji: The Next Level,Jumanji: The Next Level - Movie Reviews
3259,Michael J,"Apr 27, 2021","Loved the original and the remake, this one...meh. I hope that in Jumanji 4 they axe the ""Grandpa Eddie"" character. In every Avatar he is nothing but annoying. I sat through all of his bs to watch an otherwise fairly interesting film. The first remake was a perfect mix of characters and avatars. There was no need for Grandpa Eddie or Milo. Although Milo was an OK character. AXE GRANDPA EDDIE!!!",Jumanji: The Next Level,Jumanji: The Next Level - Movie Reviews
3260,Patrick C,"Mar 12, 2021","The cast from the original is back and while the first was a surprisingly fun ride, this was a disappointment. Bad choice to insert both Danny DeVito and Danny Glover to the mix. You could even make a point about Awkwafina, but she was more tolerable than the other 2. The jokes are what really killed this for me as they just weren't funny, relying on DeVito and Glover to carry most of that load, which they were unable to accomplish. Jack Black tried his best to pull his own weight and out of everybody, he did the best he could considering the material. If you enjoyed the first one, be prepared to be disappointed by this one.",Jumanji: The Next Level,Jumanji: The Next Level - Movie Reviews
3261,Katie D,"Mar 11, 2021","I think the first one was funnier but this one was still funny, still entertaining, and the character development is still complicated and challenging yet successful!",Jumanji: The Next Level,Jumanji: The Next Level - Movie Reviews
3262,Benny D,"Mar 08, 2021","MCU movies evolves in a preset universe where you need some basic knowledge, hopefully acquired in a previous movie of the same universe. Jumanji: The Next Level is the opposite. Everything set in the first episode is retold, re-set, and underlined three more times. Jumanji: The Next Level is a microwave reheated McDonald's hamburger and it seems the actors don't want to eat it either.",Jumanji: The Next Level,Jumanji: The Next Level - Movie Reviews
3263,Billy S,"Mar 07, 2021","With the suprise good movie with the first, I didnt know if they could pull off a sequel, but they did, with new characters with their own arcs, old characters making a triumphant return, and great actors such as Dwayne Johnson and danny devito making a real good performance!!!",Jumanji: The Next Level,Jumanji: The Next Level - Movie Reviews
3264,EGhaa K,5d ago,This is my favourite of all the movies.,Harry Potter and the Prisoner of Azkaban,Harry Potter and the Prisoner of Azkaban - Movie Reviews
