,reviewer_name,review_date,review,mojo_name,rt_name
709,Ethan T,"Aug 25, 2021","Iron Man 3 is an average popcorn superhero film saved by Downey Jr. in the lead role. His smarmy yet lovable Iron Man is always a sight to behold. The action alternates between a decent showcase of big-budget CGI and illogical messiness. Paltrow and Downey work well together and Don Cheadle and Paul Bettany (voice) seem to have fun. Simpkins is a rare likable child star, but the positives end there for the supporting cast. Guy Pearce brings all of the campiness and not much else for a villain. Ben Kingsley is very welcome in another villainous role but does little to justify his inclusion apart from a bit of hit and miss comic relief. The comic relief in general does not completely miss, but could be stronger and telegraphs much of its humour in advance. Rebecca Hall did alright, though it's another case of her not quite bedding into admittedly daft proceedings as with Transcendence. Iron Man 3 is above all light-hearted fun, and this covers its faults without coming close to setting the world alight.",Iron Man 3,Iron Man 3 - Movie Reviews
710,Liam R,"Aug 23, 2021",A Hidden Gem of the MCU!,Iron Man 3,Iron Man 3 - Movie Reviews
711,David B,"Aug 17, 2021","In retrospect, it is all over the place. It's a very fun movie to watch but the story line is thin and weak. If only everyone could cure their PTSD by going to home depot.",Iron Man 3,Iron Man 3 - Movie Reviews
712,Yuv L,"Jul 26, 2021","A witty, smart and somewhat breathtaking film having you at the edge of your seat with its surprises and logical scenes with great actions sequences and build-ups pumping all the adrenaline through you. It might not be as great as the original but surpasses the first sequel in a smart and creative way with enjoyable and iconic scenes.",Iron Man 3,Iron Man 3 - Movie Reviews
713,Michael P,"Jul 23, 2021",Worst MCU movie by far.,Iron Man 3,Iron Man 3 - Movie Reviews
714,Harrison C,"Jul 20, 2021","the best iron man film by far. a great film that shows PTSD and trama in a great light, while also having the best villian in any mcu film. Savin. sue me i like him",Iron Man 3,Iron Man 3 - Movie Reviews
715,tomato c,"Jul 18, 2021",chhhh but i do not like it,Iron Man 3,Iron Man 3 - Movie Reviews
716,May L,"Jul 17, 2021","I liked this movie. It was very nice to see Tony being resourceful and creating a lot of new, cool gadgets. It was also nice to see more of Tony's character development in the form of his anxiety. I sincerely wish that Pepper would have kept her Extremis powers.",Iron Man 3,Iron Man 3 - Movie Reviews
717,Steven D,"Jul 17, 2021","This was the best ironman yet. The first one he tinkers and builds a prototype, nice The second one? Cash grab? Ropes with electrical elements that cut thruogh steel but when they touch ground cement impervious? This one actual superpowers, when that women who sells her vagina smell as a candle becomes more powerful than him..Awesome",Iron Man 3,Iron Man 3 - Movie Reviews
718,"Jul 16, 2021",good movie but I have to admit I was disappointed,FLAG THIS REVIEW,Iron Man 3,Iron Man 3 - Movie Reviews
719,michael l,"Jul 15, 2021","Great film, it loses a point only because you can tell they had to drop most of the story from the universe, which makes it ultimately not make sense. But the film on it's own is great.",Iron Man 3,Iron Man 3 - Movie Reviews
720,"Jul 14, 2021",kind of an outlier for MCU and just not up to par for most of these movies. forgettable and skippable,FLAG THIS REVIEW,Iron Man 3,Iron Man 3 - Movie Reviews
721,Milad T,"Jul 10, 2021","As Rotten Tomatoes says, ""Meh, it passed the time.""",Iron Man 3,Iron Man 3 - Movie Reviews
722,Flynn S,"Jul 10, 2021","In my opinion, this movie was better than the Iron Man 2 but not quite as good as the original. It was a solid movie, and to be honest, none of the MCU people installments are particularly ""not solid."" I would (and have) watch this again anytime. Great action, the usual amusing snark and jokes, and a decently developed villain.",Iron Man 3,Iron Man 3 - Movie Reviews
723,Eduardo C,"Jul 08, 2021",My worst rated MCU movie and it's mostly for the waste of movie. With a great villain as mandarin is you wasted it on like this. Here is a thought Why not bring the real mandarin.,Iron Man 3,Iron Man 3 - Movie Reviews
724,French Film C,"Jul 05, 2021",One thing- I am Iron Man.,Iron Man 3,Iron Man 3 - Movie Reviews
725,Luis G,"Jul 01, 2021","I know it's not the best of the Iron Man series, but I feel as if it is. It was funny to me with the Mark 42 suit up. It was amazing how Tony got inside Trevor's mansion as himself, not Iron Man, I liked Harley, the plane fallout was intense, as it wasn't all CGI. The scene that shocked me the most: the Iron Man suit army in the final fight with the Mandarin. Don't care what anybody thinks, I really liked Iron Man 3 THAT much.",Iron Man 3,Iron Man 3 - Movie Reviews
726,Tyler S,"Jun 23, 2021","Imagine not liking this version of the Mandarine. I love Trevor, and he might be one of the best Marvel characters. But, someone did make a good point about Marvel making all of the villains in witty comedy pieces. It happened with Loki in ""Loki"" and ""Thor Ragnarok"", Zemo in ""The Falcon and The Winter Soldier"" and The Mandarine in ""Iron Man 3"". It isn't really the best ideas to make people who tried to kill everyone on the Earth best friends with the main characters. Robert Downey Jr. always puts out his best as Tony Stark. The Ironman franchise is one of my favorite trilogies in cinema history. I'm sad his story is over, but I am so happy about his character arc throughout the MCU. Also, the Russo Brothers kind of pissed on Iron Man, and I kind of feel like it's because they directed Captain America movies and they only wanted the best for him.",Iron Man 3,Iron Man 3 - Movie Reviews
727,Sloth 2,"Jun 21, 2021","A fairly solid film, but I feel that the Iron Man trilogy deserved a much better ending - one of the weakest Marvel Films but probably something that you should still see.",Iron Man 3,Iron Man 3 - Movie Reviews
728,Tristan R,17h ago,It's like being on a long car ride with an annoying sibling,Minions,Minions - Movie Reviews
729,James H,"Nov 13, 2021","Despicable Me is a good franchise not great but good. The first two movies are awesome Steve Carrell does a great job as Gru but the problem is the Minions. They're just there for comic relief and by this point there just played out and are not funny anymore and this movie is just made to capitalize on their popularity. It felt it was rushed to keep their popularity, Sandra Bullik is missed cast and the Minions are played out.",Minions,Minions - Movie Reviews
